x-axis,y-axis,precipitation,air_temp,ocean_temp,ocean_salinity,ice_mask
-2067200,2067200,473.501739502,267.286468506,272.655639648,15.4489345551,4.0
-1945600,2067200,455.081604004,266.612243652,272.467559814,15.867556572,4.0
-1824000,2067200,445.437774658,265.985839844,272.390014648,16.2315616608,4.0
-1702400,2067200,437.985565186,265.262817383,272.332427979,16.5049629211,4.0
-1580800,2067200,440.274169922,264.459503174,272.305603027,16.6644859314,4.0
-1459200,2067200,454.053619385,263.605407715,272.291900635,16.7005844116,4.0
-1337600,2067200,430.944824219,262.834655762,272.270904541,16.6049079895,4.0
-1216000,2067200,411.787750244,262.297027588,272.232574463,16.376865387,4.0
-1094400,2067200,413.871368408,262.035308838,272.195983887,16.0140018463,4.0
-972800,2067200,413.887390137,261.881225586,272.162078857,15.5141849518,4.0
-851200,2067200,410.780273438,261.604919434,272.118804932,14.8760175705,4.0
-729600,2067200,450.258422852,261.304016113,272.077819824,14.1015386581,4.0
-608000,2067200,497.360137939,261.046569824,272.028564453,13.1790313721,4.0
-486400,2067200,518.119689941,261.165405273,272.007843018,11.985077858,4.0
-364800,2067200,496.346984863,258.36831665,272.129302979,10.5885839462,3.9874560833
-243200,2067200,413.325134277,251.169204712,272.328216553,3.0242960453,2.0
-121600,2067200,518.110473633,249.831283569,272.439178467,1.1961786747,2.00076794624
0,2067200,350.96295166,249.316635132,272.41394043,7.62121915817,3.0
121600,2067200,232.388580322,251.162902832,273.222503662,6.54577064514,2.0
243200,2067200,355.319213867,250.365844727,273.524475098,24.8327445984,1.97964799404
364800,2067200,186.498535156,251.384277344,273.56640625,4.96366643906,2.0
486400,2067200,276.286956787,252.094604492,273.343017578,2.86444973946,2.0
608000,2067200,294.588012695,251.792098999,273.452972412,0.456901967525,2.0
729600,2067200,411.389923096,253.534500122,273.221679688,4.88936567307,3.51705598831
851200,2067200,465.375671387,260.116943359,272.686584473,1.24492251873,4.0
972800,2067200,479.558319092,261.023651123,272.33493042,4.29483747482,4.0
1094400,2067200,507.959960938,261.781066895,272.321807861,11.6412353516,4.0
1216000,2067200,525.948059082,262.251220703,272.302581787,15.6695690155,4.0
1337600,2067200,598.938232422,262.560333252,272.518463135,13.4956283569,4.0
1459200,2067200,585.686035156,263.156463623,272.510223389,12.2206487656,4.0
1580800,2067200,632.472839355,264.167022705,272.681793213,10.1472387314,4.0
1702400,2067200,658.595153809,265.344512939,272.834320068,8.13792037964,4.0
1824000,2067200,656.378356934,266.297821045,272.966094971,6.67919969559,4.0
1945600,2067200,705.162353516,267.171020508,273.16506958,5.77942943573,4.0
2067200,2067200,758.591308594,268.101531982,273.363067627,5.31002759933,4.0
2188800,2067200,793.00769043,268.823852539,273.582702637,5.10183620453,4.0
2310400,2067200,825.236755371,269.498291016,273.824523926,5.00690937042,4.0
2432000,2067200,854.91229248,270.176727295,274.074737549,4.93017339706,4.0
2553600,2067200,864.271850586,270.932647705,274.356384277,4.82645988464,4.0
2675200,2067200,849.914550781,271.766937256,,,4.0
2796800,2067200,832.944030762,272.540557861,,,4.0
2918400,2067200,814.021850586,273.113891602,,,4.0
3040000,2067200,799.77746582,273.307403564,,,4.0
-3040000,1945600,791.866699219,274.377044678,,,4.0
-2918400,1945600,756.139099121,274.047363281,,,4.0
-2796800,1945600,708.81060791,273.915679932,,,4.0
-2675200,1945600,670.205200195,273.295532227,274.531799316,14.0736188889,4.0
-2553600,1945600,593.42755127,272.021026611,273.804199219,14.0664358139,4.0
-2432000,1945600,545.719543457,270.27746582,273.241485596,14.2797107697,4.0
-2310400,1945600,488.438964844,268.773834229,272.896270752,14.6866998672,4.0
-2188800,1945600,445.70916748,267.568084717,272.61831665,15.2288131714,4.0
-2067200,1945600,423.694671631,266.637145996,272.423095703,15.8221292496,4.0
-1945600,1945600,423.045257568,265.942596436,272.356170654,16.3875923157,4.0
-1824000,1945600,427.252563477,265.147705078,272.300292969,16.8631305695,4.0
-1702400,1945600,427.987731934,264.246643066,272.245788574,17.2113380432,4.0
-1580800,1945600,433.830108643,263.344390869,272.215179443,17.4199943542,4.0
-1459200,1945600,426.453674316,262.511688232,272.203216553,17.4870662689,4.0
-1337600,1945600,403.567993164,261.817169189,272.183380127,17.4116516113,4.0
-1216000,1945600,397.155334473,261.390228271,272.145446777,17.1977710724,4.0
-1094400,1945600,405.384887695,261.212524414,272.095184326,16.8454761505,4.0
-972800,1945600,401.111755371,261.209960938,272.057373047,16.3462772369,4.0
-851200,1945600,392.63269043,261.06652832,272.016571045,15.6855344772,4.0
-729600,1945600,421.320587158,260.746032715,271.994995117,14.876578331,4.0
-608000,1945600,459.500396729,260.718170166,271.973358154,13.9067392349,4.0
-486400,1945600,473.947784424,259.912384033,272.037872314,13.1929111481,4.0
-364800,1945600,238.222137451,250.969787598,272.219970703,8.2160615921,2.0
-243200,1945600,207.639205933,249.208694458,272.425537109,3.06789779663,2.0
-121600,1945600,428.212158203,244.23815918,272.551025391,2.61854982376,2.0
0,1945600,245.797180176,245.259490967,272.757324219,4.03781509399,2.0
121600,1945600,123.536376953,239.291610718,273.058380127,8.03907489777,2.0
243200,1945600,199.200790405,237.723403931,273.291351318,10.2153863907,2.0
364800,1945600,66.7740249634,238.887161255,273.393829346,7.39931249619,2.0
486400,1945600,252.649963379,242.719345093,273.482818604,4.96600008011,2.0
608000,1945600,162.169692993,247.515426636,273.74987793,4.54173231125,2.0
729600,1945600,305.583435059,250.968444824,274.039550781,5.04993391037,2.99487996101
851200,1945600,359.874542236,252.462142944,274.208099365,6.13099765778,3.77555203438
972800,1945600,398.529571533,253.118728638,273.811218262,0.815652370453,1.90649604797
1094400,1945600,391.067047119,255.756088257,272.667510986,5.29173851013,2.67891192436
1216000,1945600,301.642852783,256.696411133,272.046661377,22.0370731354,4.0640001297
1337600,1945600,773.692138672,261.208831787,272.324188232,16.6557102203,4.0
1459200,1945600,571.834716797,262.044677734,272.26373291,15.193362236,4.0
1580800,1945600,637.777954102,262.654815674,272.484069824,10.9314031601,4.0
1702400,1945600,703.394775391,263.674224854,272.608520508,7.83176469803,4.0
1824000,1945600,714.234069824,264.500366211,272.6875,6.11706018448,4.0
1945600,1945600,781.477905273,265.381256104,272.79901123,5.29598474503,4.0
2067200,1945600,838.183349609,266.566864014,273.03137207,5.0958108902,4.0
2188800,1945600,847.768859863,267.658630371,273.2996521,5.17957353592,4.0
2310400,1945600,842.72052002,268.503173828,273.573913574,5.32481431961,4.0
2432000,1945600,858.006469727,269.200439453,273.83972168,5.41842651367,4.0
2553600,1945600,863.943115234,270.019317627,274.128387451,5.41730213165,4.0
2675200,1945600,868.301696777,270.997833252,274.460205078,5.32015800476,4.0
2796800,1945600,845.954223633,271.966522217,,,4.0
2918400,1945600,827.968200684,272.779327393,,,4.0
3040000,1945600,817.830322266,273.060821533,,,4.0
-3040000,1824000,786.117431641,274.19631958,,,4.0
-2918400,1824000,744.137817383,273.878936768,,,4.0
-2796800,1824000,723.791503906,273.745880127,,,4.0
-2675200,1824000,700.088378906,273.163543701,274.231903076,13.6679573059,4.0
-2553600,1824000,575.667419434,271.69039917,273.406005859,13.6919002533,4.0
-2432000,1824000,496.686248779,269.872711182,272.878326416,13.9998111725,4.0
-2310400,1824000,449.105438232,268.136627197,272.508972168,14.5871019363,4.0
-2188800,1824000,391.481872559,266.789489746,272.355255127,15.3801641464,4.0
-2067200,1824000,384.170135498,265.806915283,272.254302979,16.2187786102,4.0
-1945600,1824000,407.397491455,264.989929199,272.240692139,16.983423233,4.0
-1824000,1824000,423.532165527,264.070739746,272.19644165,17.5932159424,4.0
-1702400,1824000,415.076171875,263.059173584,272.146148682,18.0282707214,4.0
-1580800,1824000,416.867706299,262.149261475,272.114959717,18.2865390778,4.0
-1459200,1824000,405.520874023,261.420806885,272.096069336,18.378030777,4.0
-1337600,1824000,375.334747314,260.925170898,272.079376221,18.3180351257,4.0
-1216000,1824000,369.28024292,260.627960205,272.05078125,18.1211261749,4.0
-1094400,1824000,392.612701416,260.535095215,272.013702393,17.7935504913,4.0
-972800,1824000,390.053253174,260.580657959,271.981414795,17.3217506409,4.0
-851200,1824000,371.208251953,260.31137085,271.952087402,16.6446666718,4.0
-729600,1824000,392.061096191,260.159606934,271.93371582,15.6994943619,4.0
-608000,1824000,431.322753906,259.124938965,271.971069336,15.3123435974,4.0
-486400,1824000,412.634063721,250.046035767,272.4715271,8.6284160614,3.01600003242
-364800,1824000,254.875473022,249.582122803,272.480102539,6.62556171417,2.0
-243200,1824000,99.9988479614,243.098724365,272.466400146,5.2974281311,2.0
-121600,1824000,146.893478394,237.075180054,272.571838379,4.98311805725,2.0
0,1824000,139.170516968,234.924316406,272.750518799,5.78288459778,2.0
121600,1824000,66.3432388306,231.913543701,272.932800293,7.22366333008,2.0
243200,1824000,53.432975769,228.714874268,273.10333252,7.87015247345,2.0
364800,1824000,42.9759788513,230.089569092,273.241973877,7.19997644424,2.0
486400,1824000,106.427886963,232.186508179,273.381286621,6.22957324982,2.0
608000,1824000,146.038406372,237.688842773,273.563446045,5.81908035278,2.0
729600,1824000,118.898246765,242.910507202,273.752227783,5.54767465591,2.0
851200,1824000,243.245819092,247.52116394,273.882995605,5.57838869095,2.0
972800,1824000,347.538970947,251.123001099,273.832763672,7.10044717789,2.0
1094400,1824000,271.824066162,250.022247314,273.003845215,9.83284568787,2.0
1216000,1824000,257.863555908,250.651351929,272.308868408,6.82654094696,2.0
1337600,1824000,763.164306641,254.464431763,271.748748779,19.2355422974,4.0
1459200,1824000,519.256835938,261.207672119,272.021118164,20.2468128204,4.0
1580800,1824000,529.506591797,261.553131104,272.405731201,9.71077728271,4.0
1702400,1824000,725.196350098,262.11315918,272.811645508,6.27311658859,4.0
1824000,1824000,804.794799805,262.785888672,272.489227295,4.71123838425,4.0
1945600,1824000,836.51171875,263.437194824,272.511962891,4.22389650345,4.0
2067200,1824000,919.338989258,264.75970459,272.698913574,4.66169118881,4.0
2188800,1824000,957.583557129,266.246032715,273.001434326,5.23532629013,4.0
2310400,1824000,889.470153809,267.303497314,273.313781738,5.71732473373,4.0
2432000,1824000,855.855224609,268.136627197,273.604370117,6.0259847641,4.0
2553600,1824000,861.072265625,269.008758545,273.904754639,6.13434505463,4.0
2675200,1824000,866.326843262,270.073425293,274.250762939,6.07478713989,4.0
2796800,1824000,861.942810059,271.267486572,,,4.0
2918400,1824000,848.616638184,272.358917236,,,4.0
3040000,1824000,839.889465332,272.767089844,,,4.0
-3040000,1702400,780.542175293,274.006713867,,,4.0
-2918400,1702400,750.795166016,273.684204102,,,4.0
-2796800,1702400,747.170837402,273.510467529,274.652313232,13.2197446823,4.0
-2675200,1702400,676.686584473,272.927947998,273.922332764,13.0130329132,4.0
-2553600,1702400,505.505340576,271.436798096,273.314575195,13.0428524017,4.0
-2432000,1702400,353.319885254,268.879241943,272.405700684,13.4064245224,4.0640001297
-2310400,1702400,338.276824951,267.258087158,272.251159668,14.2659473419,4.0
-2188800,1702400,348.236358643,265.765075684,272.11706543,15.4777927399,4.0
-2067200,1702400,357.923919678,264.851043701,272.078735352,16.6884613037,4.0
-1945600,1702400,400.275390625,263.967987061,272.076446533,17.7030506134,4.0
-1824000,1702400,428.912567139,262.949920654,272.060180664,18.4673614502,4.0
-1702400,1702400,403.13079834,261.946777344,272.028656006,18.9859962463,4.0
-1580800,1702400,387.530303955,261.111816406,272.005706787,19.2779140472,4.0
-1459200,1702400,386.779144287,260.585723877,271.986877441,19.3754425049,4.0
-1337600,1702400,363.083618164,260.312957764,271.971923828,19.3159675598,4.0
-1216000,1702400,348.293365479,260.097198486,271.960571289,19.1322441101,4.0
-1094400,1702400,363.252349854,260.05581665,271.939941406,18.8459796906,4.0
-972800,1702400,383.326446533,260.063568115,271.923522949,18.4625015259,4.0
-851200,1702400,358.418579102,259.756286621,271.894104004,17.9382457733,4.0
-729600,1702400,362.834106445,259.811950684,271.863494873,16.4707298279,4.0
-608000,1702400,305.789245605,251.42137146,272.03604126,16.2749595642,3.0
-486400,1702400,210.609161377,248.269821167,272.30380249,5.93277311325,2.0
-364800,1702400,245.442199707,247.240234375,272.29006958,4.28011274338,2.0
-243200,1702400,203.425506592,240.197753906,272.398254395,5.97012329102,2.0
-121600,1702400,57.2600135803,231.398910522,272.51184082,6.27620697021,2.0
0,1702400,75.835609436,228.829772949,272.658050537,6.64573860168,2.0
121600,1702400,65.9904785156,228.285903931,272.8097229,7.14872360229,2.0
243200,1702400,49.2032470703,225.887619019,272.951477051,7.36104726791,2.0
364800,1702400,44.5607566833,224.851791382,273.083770752,7.15064239502,2.0
486400,1702400,49.2987213135,226.740768433,273.212097168,6.77702856064,2.0
608000,1702400,47.8971557617,230.027755737,273.341156006,6.55130720139,2.0
729600,1702400,42.565246582,233.290298462,273.448577881,6.56090354919,2.0
851200,1702400,228.793579102,235.871734619,273.483551025,6.97521829605,2.0
972800,1702400,221.85798645,242.011047363,273.377868652,8.04985618591,2.0
1094400,1702400,229.266647339,244.132003784,272.992126465,9.53662872314,2.0
1216000,1702400,121.34589386,244.702056885,272.59173584,11.1881093979,2.0
1337600,1702400,482.527709961,247.605453491,272.34777832,14.2831954956,2.0
1459200,1702400,327.932891846,249.449783325,272.387054443,19.8624229431,2.0
1580800,1702400,308.827911377,246.77406311,273.049316406,9.1992483139,2.0
1702400,1702400,590.81060791,250.796142578,273.298309326,5.34372472763,2.0
1824000,1702400,784.28918457,257.659729004,272.935516357,1.57137000561,2.0
1945600,1702400,748.614929199,262.322418213,272.445037842,2.21174907684,4.0
2067200,1702400,663.267822266,263.428192139,272.576477051,4.23312139511,4.0
2188800,1702400,962.538269043,264.9375,272.769195557,5.38619804382,4.0
2310400,1702400,970.400512695,266.17779541,273.015258789,6.29538822174,4.0
2432000,1702400,859.491455078,267.144561768,273.379089355,6.85926246643,4.0
2553600,1702400,839.926635742,268.17199707,273.724639893,7.04551124573,4.0
2675200,1702400,857.143310547,269.320678711,274.067199707,6.97187042236,4.0
2796800,1702400,880.484069824,270.635986328,274.411590576,6.7606921196,4.0
2918400,1702400,880.501464844,271.899047852,,,4.0
3040000,1702400,866.577270508,272.403900146,,,4.0
-3040000,1580800,766.117614746,273.899353027,,,4.0
-2918400,1580800,759.272827148,273.524597168,274.389984131,12.5776443481,4.0
-2796800,1580800,744.019470215,273.256347656,274.20980835,12.3891925812,4.0
-2675200,1580800,675.869567871,272.690093994,273.735656738,12.1318187714,4.0
-2553600,1580800,470.528381348,271.05267334,273.250671387,12.0219430923,4.0
-2432000,1580800,259.400360107,267.659057617,272.599182129,12.2830753326,4.19199991226
-2310400,1580800,250.650024414,266.15814209,272.146942139,13.5505914688,4.0
-2188800,1580800,305.805297852,264.881469727,271.895904541,15.5989351273,4.0
-2067200,1580800,324.825958252,264.036956787,271.894042969,17.3657608032,4.0
-1945600,1580800,367.67401123,263.23538208,271.903167725,18.6434707642,4.0
-1824000,1580800,387.591430664,262.159576416,271.920074463,19.5534706116,4.0
-1702400,1580800,375.788208008,261.141845703,271.9090271,20.1308917999,4.0
-1580800,1580800,358.530548096,260.478881836,271.895843506,20.4172096252,4.0
-1459200,1580800,364.901794434,260.098876953,271.876647949,20.4799232483,4.0
-1337600,1580800,358.436889648,259.819732666,271.868438721,20.388458252,4.0
-1216000,1580800,337.648895264,259.697875977,271.861907959,20.1998806,4.0
-1094400,1580800,342.645965576,259.648925781,271.851898193,19.9553070068,4.0
-972800,1580800,354.599182129,259.527404785,271.850646973,19.6876068115,4.0
-851200,1580800,347.439575195,259.001403809,271.850402832,19.4678001404,4.0
-729600,1580800,358.128936768,258.662628174,271.913146973,18.4145393372,3.72838401794
-608000,1580800,320.530761719,248.617019653,272.05657959,17.03540802,2.37599992752
-486400,1580800,213.060348511,249.330947876,272.065093994,11.7599248886,2.0
-364800,1580800,144.326080322,243.185775757,272.172943115,7.3022646904,2.0
-243200,1580800,57.2537994385,233.830184937,272.293029785,7.41948270798,2.0
-121600,1580800,61.0327148438,229.499740601,272.420227051,7.35432624817,2.0
0,1580800,52.3018455505,227.695648193,272.549133301,7.32513189316,2.0
121600,1580800,47.733959198,226.134780884,272.68548584,7.3848657608,2.0
243200,1580800,45.4658813477,224.151733398,272.810943604,7.3881149292,2.0
364800,1580800,41.256603241,222.610549927,272.927062988,7.27895307541,2.0
486400,1580800,44.2355232239,223.070373535,273.033477783,7.13239622116,2.0
608000,1580800,49.8600654602,224.641265869,273.126190186,7.07771635056,2.0
729600,1580800,46.9236793518,226.697021484,273.18939209,7.21740293503,2.0
851200,1580800,102.877990723,230.426086426,273.192321777,7.6454911232,2.0
972800,1580800,93.710144043,234.463638306,273.099060059,8.41599082947,2.0
1094400,1580800,100.484924316,236.801269531,272.910217285,9.46593666077,2.0
1216000,1580800,144.089248657,237.636001587,272.710845947,10.7214412689,2.0
1337600,1580800,237.653503418,240.564590454,272.612487793,11.9516086578,2.0
1459200,1580800,201.048294067,241.465652466,272.711120605,12.4878168106,2.0
1580800,1580800,155.022537231,240.184036255,272.953552246,9.82902622223,2.0
