x-axis,y-axis,precipitation,precip_1,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,precip_8
243200,-2310400,869.104736328,787.409118652,832.745910645,848.442016602,932.089660645,893.290649414,874.384155273,831.928100586,807.905883789
364800,-2310400,932.089660645,832.745910645,848.442016602,835.634277344,884.243530273,841.426147461,893.290649414,874.384155273,869.104736328
486400,-2310400,884.243530273,848.442016602,835.634277344,778.174438477,820.472595215,801.455932617,841.426147461,893.290649414,932.089660645
608000,-2310400,820.472595215,835.634277344,778.174438477,821.550109863,806.639282227,781.447692871,801.455932617,841.426147461,884.243530273
729600,-2310400,806.639282227,778.174438477,821.550109863,790.033447266,840.846191406,774.390319824,781.447692871,801.455932617,820.472595215
851200,-2310400,840.846191406,821.550109863,790.033447266,815.180480957,827.009216309,776.397094727,774.390319824,781.447692871,806.639282227
972800,-2310400,827.009216309,790.033447266,815.180480957,745.933166504,782.438354492,780.153503418,776.397094727,774.390319824,840.846191406
1094400,-2310400,782.438354492,815.180480957,745.933166504,749.325500488,781.691955566,806.594909668,780.153503418,776.397094727,827.009216309
1216000,-2310400,781.691955566,745.933166504,749.325500488,794.209289551,822.941345215,845.544128418,806.594909668,780.153503418,782.438354492
1337600,-2310400,822.941345215,749.325500488,794.209289551,908.561584473,921.463989258,917.334533691,845.544128418,806.594909668,781.691955566
1459200,-2310400,921.463989258,794.209289551,908.561584473,1066.20324707,1048.13781738,1001.84094238,917.334533691,845.544128418,822.941345215
1580800,-2310400,1048.13781738,908.561584473,1066.20324707,1190.34692383,1118.71630859,1044.3137207,1001.84094238,917.334533691,921.463989258
1702400,-2310400,1118.71630859,1066.20324707,1190.34692383,1223.29174805,1126.80285645,1054.78845215,1044.3137207,1001.84094238,1048.13781738
1824000,-2310400,1126.80285645,1190.34692383,1223.29174805,1162.64672852,1093.64172363,1048.28112793,1054.78845215,1044.3137207,1118.71630859
1945600,-2310400,1093.64172363,1223.29174805,1162.64672852,1094.17114258,1077.14257812,1044.83154297,1048.28112793,1054.78845215,1126.80285645
2067200,-2310400,1077.14257812,1162.64672852,1094.17114258,1064.02648926,1074.98522949,1035.04833984,1044.83154297,1048.28112793,1093.64172363
2188800,-2310400,1074.98522949,1094.17114258,1064.02648926,1041.73242188,1077.25146484,1044.29980469,1035.04833984,1044.83154297,1077.14257812
2310400,-2310400,1077.25146484,1064.02648926,1041.73242188,1029.15673828,1071.70117188,1051.09741211,1044.29980469,1035.04833984,1074.98522949
2432000,-2310400,1071.70117188,1041.73242188,1029.15673828,1009.90368652,1047.82641602,1040.20910645,1051.09741211,1044.29980469,1077.25146484
2553600,-2310400,1047.82641602,1029.15673828,1009.90368652,996.512084961,1025.67529297,1034.93322754,1040.20910645,1051.09741211,1071.70117188
2675200,-2310400,1025.67529297,1009.90368652,996.512084961,1000.13555908,1021.83709717,1037.09643555,1034.93322754,1040.20910645,1047.82641602
2796800,-2310400,1021.83709717,996.512084961,1000.13555908,996.121643066,1012.01763916,1034.28552246,1037.09643555,1034.93322754,1025.67529297
2918400,-2310400,1012.01763916,1000.13555908,996.121643066,989.469848633,996.966918945,1018.97515869,1034.28552246,1037.09643555,1021.83709717
3040000,-2310400,996.966918945,996.121643066,989.469848633,,,,1018.97515869,1034.28552246,1012.01763916
-3040000,-2432000,1003.07775879,,979.520385742,1041.27062988,1073.0300293,1096.3848877,1015.01483154,,
-2918400,-2432000,1073.0300293,979.520385742,1041.27062988,1089.51379395,1120.91552734,1146.09204102,1096.3848877,1015.01483154,1003.07775879
-2796800,-2432000,1120.91552734,1041.27062988,1089.51379395,1083.90966797,1097.07104492,1105.88671875,1146.09204102,1096.3848877,1073.0300293
-2675200,-2432000,1097.07104492,1089.51379395,1083.90966797,1018.27301025,1025.44396973,1039.21972656,1105.88671875,1146.09204102,1120.91552734
-2553600,-2432000,1025.44396973,1083.90966797,1018.27301025,940.49005127,954.283935547,982.037353516,1039.21972656,1105.88671875,1097.07104492
-2432000,-2432000,954.283935547,1018.27301025,940.49005127,884.068603516,881.001525879,915.670227051,982.037353516,1039.21972656,1025.44396973
-2310400,-2432000,881.001525879,940.49005127,884.068603516,855.977600098,844.98425293,881.140197754,915.670227051,982.037353516,954.283935547
-2188800,-2432000,844.98425293,884.068603516,855.977600098,858.54699707,853.214233398,880.716430664,881.140197754,915.670227051,881.001525879
-2067200,-2432000,853.214233398,855.977600098,858.54699707,853.633544922,869.339416504,883.155334473,880.716430664,881.140197754,844.98425293
-1945600,-2432000,869.339416504,858.54699707,853.633544922,840.195678711,852.840576172,853.647766113,883.155334473,880.716430664,853.214233398
-1824000,-2432000,852.840576172,853.633544922,840.195678711,800.199768066,805.743164062,811.887145996,853.647766113,883.155334473,869.339416504
-1702400,-2432000,805.743164062,840.195678711,800.199768066,774.910827637,789.647033691,806.709106445,811.887145996,853.647766113,852.840576172
-1580800,-2432000,789.647033691,800.199768066,774.910827637,791.208740234,817.253173828,834.498718262,806.709106445,811.887145996,805.743164062
-1459200,-2432000,817.253173828,774.910827637,791.208740234,804.821044922,823.600280762,831.752746582,834.498718262,806.709106445,789.647033691
-1337600,-2432000,823.600280762,791.208740234,804.821044922,798.721374512,823.063903809,839.543518066,831.752746582,834.498718262,817.253173828
-1216000,-2432000,823.063903809,804.821044922,798.721374512,787.309875488,829.171875,854.119384766,839.543518066,831.752746582,823.600280762
-1094400,-2432000,829.171875,798.721374512,787.309875488,801.541259766,845.622070312,867.338439941,854.119384766,839.543518066,823.063903809
-972800,-2432000,845.622070312,787.309875488,801.541259766,826.311889648,861.067016602,873.541992188,867.338439941,854.119384766,829.171875
-851200,-2432000,861.067016602,801.541259766,826.311889648,799.098999023,823.932128906,839.062561035,873.541992188,867.338439941,845.622070312
-729600,-2432000,823.932128906,826.311889648,799.098999023,731.179382324,761.154663086,787.163757324,839.062561035,873.541992188,861.067016602
-608000,-2432000,761.154663086,799.098999023,731.179382324,712.334716797,763.661743164,784.12512207,787.163757324,839.062561035,823.932128906
-486400,-2432000,763.661743164,731.179382324,712.334716797,696.05645752,769.996032715,788.721069336,784.12512207,787.163757324,761.154663086
-364800,-2432000,769.996032715,712.334716797,696.05645752,688.173828125,780.761230469,803.330688477,788.721069336,784.12512207,763.661743164
-243200,-2432000,780.761230469,696.05645752,688.173828125,718.434875488,783.815551758,791.500976562,803.330688477,788.721069336,769.996032715
-121600,-2432000,783.815551758,688.173828125,718.434875488,763.706726074,788.029602051,781.841552734,791.500976562,803.330688477,780.761230469
0,-2432000,788.029602051,718.434875488,763.706726074,807.905883789,831.928100586,815.68927002,781.841552734,791.500976562,783.815551758
121600,-2432000,831.928100586,763.706726074,807.905883789,869.104736328,874.384155273,827.44329834,815.68927002,781.841552734,788.029602051
243200,-2432000,874.384155273,807.905883789,869.104736328,932.089660645,893.290649414,826.182983398,827.44329834,815.68927002,831.928100586
364800,-2432000,893.290649414,869.104736328,932.089660645,884.243530273,841.426147461,804.48651123,826.182983398,827.44329834,874.384155273
486400,-2432000,841.426147461,932.089660645,884.243530273,820.472595215,801.455932617,774.636535645,804.48651123,826.182983398,893.290649414
608000,-2432000,801.455932617,884.243530273,820.472595215,806.639282227,781.447692871,756.259765625,774.636535645,804.48651123,841.426147461
729600,-2432000,781.447692871,820.472595215,806.639282227,840.846191406,774.390319824,738.733154297,756.259765625,774.636535645,801.455932617
851200,-2432000,774.390319824,806.639282227,840.846191406,827.009216309,776.397094727,747.034545898,738.733154297,756.259765625,781.447692871
972800,-2432000,776.397094727,840.846191406,827.009216309,782.438354492,780.153503418,774.703613281,747.034545898,738.733154297,774.390319824
1094400,-2432000,780.153503418,827.009216309,782.438354492,781.691955566,806.594909668,802.176940918,774.703613281,747.034545898,776.397094727
1216000,-2432000,806.594909668,782.438354492,781.691955566,822.941345215,845.544128418,843.192321777,802.176940918,774.703613281,780.153503418
1337600,-2432000,845.544128418,781.691955566,822.941345215,921.463989258,917.334533691,892.182006836,843.192321777,802.176940918,806.594909668
1459200,-2432000,917.334533691,822.941345215,921.463989258,1048.13781738,1001.84094238,947.250244141,892.182006836,843.192321777,845.544128418
1580800,-2432000,1001.84094238,921.463989258,1048.13781738,1118.71630859,1044.3137207,982.826293945,947.250244141,892.182006836,917.334533691
1702400,-2432000,1044.3137207,1048.13781738,1118.71630859,1126.80285645,1054.78845215,1002.83032227,982.826293945,947.250244141,1001.84094238
1824000,-2432000,1054.78845215,1118.71630859,1126.80285645,1093.64172363,1048.28112793,1012.81640625,1002.83032227,982.826293945,1044.3137207
1945600,-2432000,1048.28112793,1126.80285645,1093.64172363,1077.14257812,1044.83154297,1013.85760498,1012.81640625,1002.83032227,1054.78845215
2067200,-2432000,1044.83154297,1093.64172363,1077.14257812,1074.98522949,1035.04833984,1001.15246582,1013.85760498,1012.81640625,1048.28112793
2188800,-2432000,1035.04833984,1077.14257812,1074.98522949,1077.25146484,1044.29980469,1001.07440186,1001.15246582,1013.85760498,1044.83154297
2310400,-2432000,1044.29980469,1074.98522949,1077.25146484,1071.70117188,1051.09741211,1013.13415527,1001.07440186,1001.15246582,1035.04833984
2432000,-2432000,1051.09741211,1077.25146484,1071.70117188,1047.82641602,1040.20910645,1021.98504639,1013.13415527,1001.07440186,1044.29980469
2553600,-2432000,1040.20910645,1071.70117188,1047.82641602,1025.67529297,1034.93322754,1035.18530273,1021.98504639,1013.13415527,1051.09741211
2675200,-2432000,1034.93322754,1047.82641602,1025.67529297,1021.83709717,1037.09643555,1038.4329834,1035.18530273,1021.98504639,1040.20910645
2796800,-2432000,1037.09643555,1025.67529297,1021.83709717,1012.01763916,1034.28552246,1036.49536133,1038.4329834,1035.18530273,1034.93322754
2918400,-2432000,1034.28552246,1021.83709717,1012.01763916,996.966918945,1018.97515869,1031.99780273,1036.49536133,1038.4329834,1037.09643555
3040000,-2432000,1018.97515869,1012.01763916,996.966918945,,,,1031.99780273,1036.49536133,1034.28552246
-3040000,-2553600,1015.01483154,,1003.07775879,1073.0300293,1096.3848877,1090.71374512,1010.65771484,,
-2918400,-2553600,1096.3848877,1003.07775879,1073.0300293,1120.91552734,1146.09204102,1132.09838867,1090.71374512,1010.65771484,1015.01483154
-2796800,-2553600,1146.09204102,1073.0300293,1120.91552734,1097.07104492,1105.88671875,1099.6973877,1132.09838867,1090.71374512,1096.3848877
-2675200,-2553600,1105.88671875,1120.91552734,1097.07104492,1025.44396973,1039.21972656,1072.36462402,1099.6973877,1132.09838867,1146.09204102
-2553600,-2553600,1039.21972656,1097.07104492,1025.44396973,954.283935547,982.037353516,1026.11791992,1072.36462402,1099.6973877,1105.88671875
-2432000,-2553600,982.037353516,1025.44396973,954.283935547,881.001525879,915.670227051,960.754516602,1026.11791992,1072.36462402,1039.21972656
-2310400,-2553600,915.670227051,954.283935547,881.001525879,844.98425293,881.140197754,926.023925781,960.754516602,1026.11791992,982.037353516
-2188800,-2553600,881.140197754,881.001525879,844.98425293,853.214233398,880.716430664,906.280578613,926.023925781,960.754516602,915.670227051
-2067200,-2553600,880.716430664,844.98425293,853.214233398,869.339416504,883.155334473,886.34185791,906.280578613,926.023925781,881.140197754
-1945600,-2553600,883.155334473,853.214233398,869.339416504,852.840576172,853.647766113,856.226928711,886.34185791,906.280578613,880.716430664
-1824000,-2553600,853.647766113,869.339416504,852.840576172,805.743164062,811.887145996,822.065795898,856.226928711,886.34185791,883.155334473
-1702400,-2553600,811.887145996,852.840576172,805.743164062,789.647033691,806.709106445,814.344726562,822.065795898,856.226928711,853.647766113
-1580800,-2553600,806.709106445,805.743164062,789.647033691,817.253173828,834.498718262,832.060913086,814.344726562,822.065795898,811.887145996
-1459200,-2553600,834.498718262,789.647033691,817.253173828,823.600280762,831.752746582,835.98425293,832.060913086,814.344726562,806.709106445
-1337600,-2553600,831.752746582,817.253173828,823.600280762,823.063903809,839.543518066,843.598999023,835.98425293,832.060913086,834.498718262
-1216000,-2553600,839.543518066,823.600280762,823.063903809,829.171875,854.119384766,853.045532227,843.598999023,835.98425293,831.752746582
-1094400,-2553600,854.119384766,823.063903809,829.171875,845.622070312,867.338439941,855.482116699,853.045532227,843.598999023,839.543518066
-972800,-2553600,867.338439941,829.171875,845.622070312,861.067016602,873.541992188,868.839416504,855.482116699,853.045532227,854.119384766
-851200,-2553600,873.541992188,845.622070312,861.067016602,823.932128906,839.062561035,851.888122559,868.839416504,855.482116699,867.338439941
-729600,-2553600,839.062561035,861.067016602,823.932128906,761.154663086,787.163757324,806.014709473,851.888122559,868.839416504,873.541992188
-608000,-2553600,787.163757324,823.932128906,761.154663086,763.661743164,784.12512207,784.695739746,806.014709473,851.888122559,839.062561035
-486400,-2553600,784.12512207,761.154663086,763.661743164,769.996032715,788.721069336,773.085693359,784.695739746,806.014709473,787.163757324
-364800,-2553600,788.721069336,763.661743164,769.996032715,780.761230469,803.330688477,773.493652344,773.085693359,784.695739746,784.12512207
-243200,-2553600,803.330688477,769.996032715,780.761230469,783.815551758,791.500976562,762.348693848,773.493652344,773.085693359,788.721069336
-121600,-2553600,791.500976562,780.761230469,783.815551758,788.029602051,781.841552734,770.275634766,762.348693848,773.493652344,803.330688477
0,-2553600,781.841552734,783.815551758,788.029602051,831.928100586,815.68927002,789.514343262,770.275634766,762.348693848,791.500976562
121600,-2553600,815.68927002,788.029602051,831.928100586,874.384155273,827.44329834,774.713989258,789.514343262,770.275634766,781.841552734
243200,-2553600,827.44329834,831.928100586,874.384155273,893.290649414,826.182983398,779.684265137,774.713989258,789.514343262,815.68927002
364800,-2553600,826.182983398,874.384155273,893.290649414,841.426147461,804.48651123,805.271240234,779.684265137,774.713989258,827.44329834
486400,-2553600,804.48651123,893.290649414,841.426147461,801.455932617,774.636535645,798.249755859,805.271240234,779.684265137,826.182983398
