x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-1702400,-729600,0.0,860.989379883,264.90802002,272.388214111,1852156.0193461026,7.480194091000044,262.91512891988884,272.4461568197778,861.6069742841111
-1580800,-729600,375.510437012,1067.85998535,258.163238525,272.250152588,1741047.0412944045,14.086914062999995,258.716498481,272.2339850532223,970.8654513892221
-1459200,-729600,1206.16992188,1029.63574219,251.263671875,272.032836914,1631435.1963838465,20.769165038999972,252.7289750841111,272.1113620334445,907.3968709313334
-1337600,-729600,2156.87084961,538.867919922,245.732055664,272.115142822,1523643.632874827,26.383087157999995,247.22036743177776,272.0461527506667,642.6138475207777
-1216000,-729600,2873.49731445,262.940155029,242.801239014,272.144042969,1418087.5008263772,29.342803954999994,243.94809638133336,272.0864393446667,371.46286010733337
-1094400,-729600,2269.04492188,174.210144043,243.278564453,272.269897461,1315305.1052892632,28.991333008000026,243.093717787,272.1292961968889,213.62727695033334
-972800,-729600,2142.57299805,142.79510498,244.084335327,272.214080811,1216000.0,28.129745483999983,244.39562479655555,272.181040446,154.88500891788888
-851200,-729600,1717.32727051,126.373680115,246.643112183,272.203979492,1121096.606006815,25.560867308999974,245.44898647733336,272.1992458766667,132.70286051444444
-729600,-729600,1716.0489502,102.572120667,246.779846191,272.182189941,1031810.2151074101,25.40234375,245.48836432555558,272.19004991311107,116.88965182844443
-608000,-729600,1015.86627197,100.341590881,243.788619995,272.145782471,949726.3605902492,28.357162476000013,244.3607618542222,272.1528964572222,111.77707417822222
-486400,-729600,780.700317383,106.056869507,242.879928589,272.09173584,876870.0701928422,29.21180725100001,243.08619520388888,272.1166856554445,110.37730577255556
-364800,-729600,628.793151855,101.415939331,241.513076782,272.093536377,815717.5981919232,30.580459595000008,242.4496782091111,272.068725586,114.1177597046
-243200,-729600,357.596221924,108.96182251,241.927658081,272.020782471,769065.9269529498,30.093124390000014,242.62920464411113,272.0138278537778,129.8657472398222
-121600,-729600,472.794921875,153.781341553,243.553024292,271.997039795,739663.9236842635,28.444015502999974,242.79799228255555,271.941277398,155.7274356418222
0,-729600,426.593414307,220.893005371,242.427322388,271.883666992,729600.0,29.45634460399998,241.96742078999998,271.89005872944443,176.86244795055555
121600,-729600,149.79675293,247.023742676,242.470718384,271.931732178,739663.9236842635,29.461013793999996,239.47738477933333,271.8241577148889,153.63519032793337
243200,-729600,11.0888824463,77.6456680298,235.079910278,271.718658447,769065.9269529498,36.638748168999996,235.69838290755558,271.7753634983333,102.96113840741113
364800,-729600,837.437988281,15.7638702393,231.259063721,271.732818604,815717.5981919232,40.473754883,232.1917436388889,271.7215067546666,48.65517870586667
486400,-729600,2067.63500977,20.0232105255,228.519760132,271.699829102,876870.0701928422,43.180068970000036,228.85844421399997,271.7172309028889,23.623764038077777
608000,-729600,2720.99462891,17.5705833435,226.314331055,271.721008301,949726.3605902492,45.40667724599999,226.675374349,271.7298414443333,17.890277120788888
729600,-729600,2578.47045898,14.3095502853,225.396240234,271.768157959,1031810.2151074101,46.371917725,224.68448215055557,271.7759772406667,16.927799542733332
851200,-729600,2525.30541992,15.1992359161,223.543960571,271.827484131,1121096.606006815,48.28352355999999,223.3110215927778,271.8368157281111,17.035093413455556
972800,-729600,2913.74291992,16.962802887,221.416381836,271.909454346,1216000.0,50.49307251000002,221.810716417,271.9110751682222,17.13316864437778
1094400,-729600,3595.44848633,16.4482002258,219.785797119,272.011627197,1315305.1052892632,52.225830078,220.3035973443333,272.0058220758889,17.739794731133333
1216000,-729600,3598.48803711,18.3140773773,218.769958496,272.173858643,1418087.5008263772,53.40390014700003,219.20808071555555,272.1523640952222,18.85406865012222
1337600,-729600,4012.71435547,21.5889854431,218.220718384,272.596405029,1523643.632874827,54.37568664499997,218.8628336588889,272.37101576077777,23.517363654222223
1459200,-729600,4316.54394531,30.3516521454,218.606369019,272.654937744,1631435.1963838465,54.048568724999996,219.6732092962222,272.5664096408889,31.683686786222225
1580800,-729600,4087.72314453,41.9307861328,220.646255493,272.721954346,1741047.0412944045,52.075698853000006,221.69312710222223,272.64430745444446,44.87855614556667
1702400,-729600,3698.65454102,57.1371803284,224.335266113,272.790405273,1852156.0193461026,48.45513915999999,224.59441630033336,272.7138875326666,63.00658798221111
1824000,-729600,3532.17724609,78.0490036011,227.920074463,272.86517334,1964508.121642667,44.94509887700002,227.8358645968889,272.794687907,89.37240346283335
1945600,-729600,3887.42529297,107.730560303,230.89755249,272.947296143,2077901.7108612235,42.04974365300001,231.28351338711113,272.91901652033334,127.59778086363333
2067200,-729600,3168.27880859,153.423904419,234.747634888,273.03692627,2192175.1754821055,38.28929138199999,235.20751953133333,273.01217312288884,185.00094434966664
2188800,-729600,2941.35546875,213.835845947,239.170013428,273.135406494,2307197.7808588496,33.96539306599999,239.75167846677778,272.868713379,262.62075297044447
2310400,-729600,2168.56738281,407.456726074,243.842102051,272.474029541,2422862.835572827,28.63192748999998,245.98266940644442,272.788313124,376.8770938448889
2432000,-729600,1870.25,705.541809082,251.637619019,272.477020264,2539082.5429670457,20.839401244999976,253.42569647899998,272.65025160066665,527.5540313719999
2553600,-729600,0.0,671.240661621,264.083068848,272.781860352,2655784.087609533,8.698791504000042,260.53326076944444,272.75438435888896,668.0896691216666
2675200,-729600,0.0,827.267944336,265.999816895,272.769683838,2772906.6338411034,6.769866943000011,265.149629381,272.91280449777776,750.2518242731111
2796800,-729600,0.0,772.249267578,267.569000244,273.164581299,2890399.0035979464,5.595581055000025,267.4811333548889,273.199412028,777.8155585395556
2918400,-729600,0.0,793.645690918,269.071899414,273.54901123,3008217.864450645,4.477111816000047,268.68324110222215,273.4982265895556,809.0605740017778
3040000,-729600,0.0,877.169921875,269.584106445,273.66506958,3126326.3041467695,4.080963135000047,269.26312764466667,273.65489705383334,831.05078125
-3040000,-851200,0.0,967.811096191,275.085571289,275.492218018,3156919.612533712,0.4066467290000446,274.9089965821666,275.4975331625,967.4595947268334
-2918400,-851200,0.0,963.420776367,274.723907471,275.455291748,3040000.0,0.731384276999961,274.7083028158888,275.4789326986667,967.450500489
-2796800,-851200,0.0,958.755310059,274.259033203,275.32510376,2923462.276137662,1.066070556999989,274.1703355577777,275.3602362738889,965.8380262595555
-2675200,-851200,0.0,958.402526855,273.421630859,275.132080078,2807353.9997656154,1.7104492189999974,273.35299343533336,275.08220418299993,955.8934936528889
-2553600,-851200,0.0,924.675476074,272.130981445,274.627380371,2691730.7443353245,2.4963989260000403,272.1506788464444,274.6745334201111,919.3964640300001
-2432000,-851200,0.0,841.805541992,270.466186523,274.215240479,2576657.8042107183,3.7490539560000116,270.7337951658889,274.23926120333334,854.9138590494445
-2310400,-851200,0.0,762.145019531,269.042541504,273.833679199,2462212.338528097,4.791137695000032,269.36573282866664,273.862186008,776.61912028
-2188800,-851200,0.0,700.061035156,268.078887939,273.514038086,2348486.082564681,5.435150147000002,268.2212151421111,273.53538682733335,707.6652153863332
-2067200,-851200,0.0,649.885925293,267.208953857,273.234313965,2235588.7993993885,6.025360108000029,267.28804863811115,273.24654473199996,661.969204373
-1945600,-851200,0.0,632.72644043,266.352111816,272.970184326,2123652.7023032745,6.61807250999999,266.4690517847778,272.99713134777784,649.2805921767779
-1824000,-851200,0.0,661.18157959,265.628479004,272.785888672,2012838.155441217,7.157409668000014,265.7234870062223,272.7459140354444,702.7827351888888
-1702400,-851200,0.0,809.234069824,264.792633057,272.463623047,1903341.062447821,7.67098999000001,264.1741638184444,272.4906819662222,840.9825981991112
-1580800,-851200,0.0,1095.9161377,262.904815674,272.165374756,1795402.4841243816,9.260559081999986,260.445860121,272.2294955783334,997.1798502611111
-1459200,-851200,1136.96386719,1146.25415039,254.757858276,271.884185791,1689321.1891170961,17.126327514999986,255.30764600966666,272.0740627712222,1038.3162095823334
-1337600,-851200,1306.04541016,920.384216309,248.46131897,271.920959473,1585470.0249452842,23.459640502999974,249.1854807535555,272.012898763,831.8143276646666
-1216000,-851200,1178.99694824,324.492736816,240.891113281,271.883178711,1484317.1628732183,30.992065430000025,245.20680575900002,272.0539822048889,523.6844109433333
-1094400,-851200,1616.27001953,186.482269287,242.129455566,272.01449585,1386453.3169205517,29.885040284000013,243.5074886744445,272.09325493711117,269.29589504655553
-972800,-851200,1964.62573242,188.457427979,244.775604248,272.151153564,1292625.7308285334,27.37554931600002,244.55852254222222,272.1609259711111,179.70632680255557
-851200,-851200,1669.90588379,154.883880615,246.394897461,272.261505127,1203778.5842919785,25.86660766600002,245.61344740122226,272.2069125704445,150.81096649177778
-729600,-851200,1241.09924316,116.428947449,244.537612915,272.240264893,1121096.606006815,27.702651978000006,245.74773322211115,272.2181769476667,135.13050842288888
-608000,-851200,1019.36358643,106.343887329,244.427505493,272.194946289,1046042.7524723834,27.76744079599996,244.43840535477779,272.1841362847778,119.68354034422224
-486400,-851200,420.143676758,120.878128052,242.756652832,272.122680664,980370.5421931036,29.366027831999986,243.04820421000002,272.1236911351111,115.26294453922222
-364800,-851200,469.98223877,105.45690155,241.507568359,272.080444336,926078.0096730513,30.572875977000024,241.95421006944446,272.06208292655555,109.72623697915556
-243200,-851200,289.629760742,96.5326309204,241.345581055,272.003479004,885261.362536511,30.657897948999988,241.89915635855556,271.97258504244445,114.66006724037778
-121600,-851200,268.274108887,112.016807556,242.012954712,271.83102417,859841.8459228418,29.818069457999968,242.09509616444444,271.8859219022222,133.7130449083778
0,-851200,298.625610352,145.94052124,242.297698975,271.844543457,851200.0,29.546844481999983,242.14104037822224,271.81656901055555,160.9304580688889
121600,-851200,288.375183105,182.49168396,241.546783447,271.775482178,859841.8459228418,30.22869873100001,241.3555908203333,271.76397705088885,165.37572987886668
243200,-851200,307.481323242,184.657348633,244.056167603,271.695953369,885261.362536511,27.63978576599999,239.4603424072222,271.7514377171111,136.55121782107778
364800,-851200,75.3426513672,67.0583343506,234.103256226,271.703613281,926078.0096730513,37.60035705499999,235.93565368655558,271.71537611222226,80.79527918508887
486400,-851200,1821.30151367,18.670255661,233.360824585,271.620452881,980370.5421931036,38.25962829600002,231.45197380922224,271.70588175455555,39.97720485267778
608000,-851200,2409.45556641,18.7909183502,226.828125,271.673431396,1046042.7524723834,44.84530639600001,227.63303120922222,271.6904941135556,19.340129534388886
729600,-851200,2820.06616211,17.1111373901,225.432266235,271.724639893,1121096.606006815,46.29237365800003,225.21137830933333,271.7273830837778,17.54066986506667
851200,-851200,2908.70849609,17.6300029755,224.41166687,271.775817871,1203778.5842919785,47.36415100100001,223.87190246566666,271.7843221028889,17.661145846033335
972800,-851200,2717.98852539,18.9552555084,223.104507446,271.842926025,1292625.7308285334,48.73841857899998,222.6470964218889,271.85548909500005,18.40643119812222
1094400,-851200,2743.77783203,17.7219524384,221.362976074,271.940429688,1386453.3169205517,50.57745361400001,221.34753757055557,271.94340006511106,19.50280994838889
1216000,-851200,3786.2019043,20.3661499023,219.016159058,272.036468506,1484317.1628732183,53.020309448000006,220.31805758999997,272.05155775288887,21.211965560899998
1337600,-851200,3050.65698242,23.853313446,219.02456665,271.974487305,1585470.0249452842,52.94992065500003,219.88803270133334,272.27467176655557,26.687725279044443
1459200,-851200,3772.56884766,34.4664802551,219.81703186,272.621948242,1689321.1891170961,52.80491638199999,220.7813178167778,272.4832187228889,36.7645426856
1580800,-851200,3326.33178711,47.9199562073,222.677932739,272.633148193,1795402.4841243816,49.95521545400001,223.18749321833332,272.60718790688884,53.36273977491111
1702400,-851200,2878.18334961,72.8979721069,226.988220215,272.126037598,1903341.062447821,45.13781738299997,226.60626390244443,272.6809794108889,75.97771157165556
1824000,-851200,3317.52587891,101.276565552,230.348373413,272.830963135,2012838.155441217,42.482589722,230.41569179966666,272.76150512699996,108.66019990725555
1945600,-851200,3023.8190918,152.691726685,234.429122925,272.914031982,2123652.7023032745,38.48490905699998,234.29998440222224,272.90936957477777,158.17930348734444
2067200,-851200,2583.28198242,232.889923096,238.535583496,272.967834473,2235588.7993993885,34.432250976999995,238.77930365677776,273.0084296333333,251.04601542166665
2188800,-851200,2291.92456055,365.564117432,243.28125,273.142028809,2348486.082564681,29.86077880900001,243.5128699408889,272.9440748427778,367.9613596598889
2310400,-851200,1252.66918945,448.760162354,250.255615234,272.561767578,2462212.338528097,22.306152343999997,249.7933502197778,272.848537869,493.2938130696667
2432000,-851200,0.0,633.992553711,263.467803955,273.026000977,2576657.8042107183,9.558197022000002,257.0474972196667,272.7536349827778,610.1020812988888
2553600,-851200,0.0,857.849975586,265.896728516,272.852142334,2691730.7443353245,6.955413818000011,263.2900136314444,272.83842976899996,709.0631578234445
2675200,-851200,0.0,777.391723633,267.139404297,272.94934082,2807353.9997656154,5.809936522999976,267.01331922755554,273.0875413684445,769.8670586481112
2796800,-851200,0.0,770.361206055,268.431488037,273.469421387,2923462.276137662,5.037933350000003,268.4046359592222,273.42595418299993,806.7385525174444
2918400,-851200,0.0,841.891845703,269.680541992,273.894744873,3040000.0,4.214202881000006,269.439086914,273.77089436855556,848.6343926324445
3040000,-851200,0.0,923.817810059,270.153442383,274.110870361,3156919.612533712,3.9574279779999983,269.93947855633337,273.93169657383334,882.37886556
